Center Image,Left Image,Right Image,Steering,Throttle,Reverse,Speed
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_41_057.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_41_057.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_41_057.jpg,0,1,0,30.19026
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_41_124.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_41_124.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_41_124.jpg,0,1,0,30.19032
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_41_192.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_41_192.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_41_192.jpg,0,1,0,30.19028
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_41_262.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_41_262.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_41_262.jpg,0,1,0,30.18955
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_41_334.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_41_334.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_41_334.jpg,0,1,0,30.19031
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_41_406.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_41_406.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_41_406.jpg,0,1,0,30.19032
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_41_476.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_41_476.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_41_476.jpg,0,1,0,30.1903
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_41_547.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_41_547.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_41_547.jpg,0,1,0,30.19032
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_41_626.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_41_626.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_41_626.jpg,0,1,0,30.19031
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_41_696.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_41_696.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_41_696.jpg,-0.2,1,0,30.17981
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_41_765.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_41_765.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_41_765.jpg,-0.35,1,0,30.16346
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_41_837.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_41_837.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_41_837.jpg,-0.5500001,1,0,30.13926
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_41_914.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_41_914.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_41_914.jpg,0,1,0,30.18269
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_41_998.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_41_998.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_41_998.jpg,0,1,0,30.18903
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_42_079.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_42_079.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_42_079.jpg,0,1,0,30.19007
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_42_162.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_42_162.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_42_162.jpg,0,1,0,30.19055
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_42_228.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_42_228.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_42_228.jpg,0,1,0,30.19036
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_42_310.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_42_310.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_42_310.jpg,0,1,0,30.19032
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_42_394.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_42_394.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_42_394.jpg,0,1,0,30.19028
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_42_479.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_42_479.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_42_479.jpg,0,1,0,30.19029
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_42_559.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_42_559.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_42_559.jpg,0,1,0,30.19029
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_42_641.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_42_641.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_42_641.jpg,0,1,0,30.19028
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_42_719.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_42_719.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_42_719.jpg,0,1,0,30.19029
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_42_797.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_42_797.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_42_797.jpg,0,1,0,30.1903
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_42_872.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_42_872.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_42_872.jpg,0,1,0,30.19032
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_42_952.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_42_952.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_42_952.jpg,-0.15,1,0,30.18422
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_43_032.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_43_032.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_43_032.jpg,-0.35,1,0,30.16342
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_43_110.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_43_110.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_43_110.jpg,0,1,0,30.18814
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_43_190.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_43_190.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_43_190.jpg,0,1,0,30.19002
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_43_266.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_43_266.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_43_266.jpg,0,1,0,30.18964
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_43_344.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_43_344.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_43_344.jpg,0,1,0,30.19005
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_43_419.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_43_419.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_43_419.jpg,-0.1,1,0,30.18845
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_43_498.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_43_498.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_43_498.jpg,-0.3,1,0,30.16963
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_43_579.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_43_579.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_43_579.jpg,-0.5000001,1,0,30.14611
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_43_650.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_43_650.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_43_650.jpg,0,1,0,30.18312
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_43_718.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_43_718.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_43_718.jpg,0,1,0,30.18871
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_43_788.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_43_788.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_43_788.jpg,0,1,0,30.19002
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_43_859.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_43_859.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_43_859.jpg,0,1,0,30.19082
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_43_928.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_43_928.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_43_928.jpg,0,1,0,30.19047
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_43_996.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_43_996.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_43_996.jpg,0,1,0,30.19106
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_44_073.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_44_073.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_44_073.jpg,0,1,0,30.18973
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_44_140.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_44_140.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_44_140.jpg,0,1,0,30.19043
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_44_222.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_44_222.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_44_222.jpg,0,1,0,30.19053
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_44_295.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_44_295.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_44_295.jpg,-0.2,1,0,30.17966
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_44_379.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_44_379.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_44_379.jpg,-0.4,1,0,30.15782
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_44_452.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_44_452.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_44_452.jpg,-0.6000001,1,0,30.1339
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_44_518.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_44_518.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_44_518.jpg,0,1,0,30.18284
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_44_600.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_44_600.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_44_600.jpg,0,1,0,30.18974
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_44_669.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_44_669.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_44_669.jpg,0,1,0,30.18935
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_44_752.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_44_752.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_44_752.jpg,0,1,0,30.19038
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_44_820.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_44_820.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_44_820.jpg,0,1,0,30.19063
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_44_888.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_44_888.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_44_888.jpg,0,1,0,30.19008
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_44_971.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_44_971.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_44_971.jpg,0,1,0,30.1907
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_45_052.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_45_052.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_45_052.jpg,0,1,0,30.19027
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_45_120.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_45_120.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_45_120.jpg,0,1,0,30.19031
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_45_203.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_45_203.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_45_203.jpg,0,1,0,30.18978
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_45_271.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_45_271.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_45_271.jpg,0,1,0,30.19034
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_45_343.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_45_343.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_45_343.jpg,0,1,0,30.19031
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_45_425.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_45_425.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_45_425.jpg,0,1,0,30.19032
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_45_493.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_45_493.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_45_493.jpg,0,1,0,30.1903
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_45_574.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_45_574.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_45_574.jpg,0,1,0,30.19031
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_45_643.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_45_643.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_45_643.jpg,0,1,0,30.19029
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_45_709.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_45_709.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_45_709.jpg,0,1,0,30.19031
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_45_791.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_45_791.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_45_791.jpg,-0.05,1,0,30.18973
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_45_858.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_45_858.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_45_858.jpg,-0.25,1,0,30.17474
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_45_926.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_45_926.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_45_926.jpg,-0.4,1,0,30.1575
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_45_994.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_45_994.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_45_994.jpg,0,1,0,30.189
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_46_062.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_46_062.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_46_062.jpg,0,1,0,30.18975
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_46_131.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_46_131.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_46_131.jpg,0,1,0,30.19014
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_46_200.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_46_200.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_46_200.jpg,0,1,0,30.19027
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_46_282.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_46_282.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_46_282.jpg,0,1,0,30.1904
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_46_363.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_46_363.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_46_363.jpg,0,1,0,30.19031
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_46_440.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_46_440.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_46_440.jpg,0,1,0,30.19031
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_46_519.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_46_519.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_46_519.jpg,0,1,0,30.19029
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_46_601.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_46_601.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_46_601.jpg,0,1,0,30.1903
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_46_682.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_46_682.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_46_682.jpg,0,1,0,30.19041
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_46_762.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_46_762.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_46_762.jpg,0,1,0,30.19018
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_46_845.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_46_845.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_46_845.jpg,0,1,0,30.19
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_46_925.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_46_925.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_46_925.jpg,0,1,0,30.19004
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_46_999.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_46_999.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_46_999.jpg,0,1,0,30.19015
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_47_082.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_47_082.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_47_082.jpg,0,1,0,30.19009
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_47_167.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_47_167.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_47_167.jpg,-0.1,1,0,30.18873
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_47_247.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_47_247.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_47_247.jpg,-0.3,1,0,30.16927
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_47_327.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_47_327.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_47_327.jpg,-0.5000001,1,0,30.1459
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_47_410.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_47_410.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_47_410.jpg,0,1,0,30.18647
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_47_480.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_47_480.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_47_480.jpg,0,1,0,30.18945
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_47_564.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_47_564.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_47_564.jpg,0,1,0,30.1901
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_47_643.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_47_643.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_47_643.jpg,0,1,0,30.19022
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_47_712.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_47_712.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_47_712.jpg,0,1,0,30.19024
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_47_794.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_47_794.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_47_794.jpg,-0.1,1,0,30.18803
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_47_876.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_47_876.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_47_876.jpg,-0.3,1,0,30.17002
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_47_955.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_47_955.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_47_955.jpg,0,1,0,30.18832
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_02_48_035.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_02_48_035.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_02_48_035.jpg,0,1,0,30.19013
